SUBJECT_NUMBER,Chest,Weight,Hip,Sleeve,Height,Waist,Neck,Inseam,Forearm
19832,36.46,132.22,36.77,32.4,63.9,27.28,12.83,29.51,9.57
19847,31.93,102.08,33.82,30.83,61.93,26.3,12.83,28.8,8.94
19849,36.97,145.86,40.16,31.89,62.2,31.42,14.76,27.78,10.63
19851,32.28,124.96,36.14,31.06,65.2,27.76,14.33,29.75,9.96
19852,34.61,115.28,34.65,31.46,63.23,27.87,13.39,30.46,9.53
19916,40.08,159.72,40.98,32.83,64.45,32.83,15.0,30.14,10.75
19917,34.76,123.2,37.13,31.06,61.65,25.75,12.95,29.0,9.72
19926,34.72,146.74,37.8,32.83,66.34,27.52,13.15,31.01,10.47
19938,33.03,117.92,37.09,30.0,58.74,25.91,11.73,27.46,9.45
19945,34.45,119.9,36.22,31.26,65.35,28.31,13.27,28.96,9.33
19947,42.36,171.38,40.91,31.65,64.29,35.51,14.37,28.96,10.83
19952,36.89,139.7,37.56,31.57,62.72,30.75,13.98,28.02,10.43
19960,33.54,123.64,38.39,29.72,60.55,28.39,13.11,28.09,9.96
19969,40.31,172.48,41.89,33.74,67.17,34.02,14.29,31.64,10.67
20220,33.31,112.86,34.96,31.65,65.16,25.0,12.87,29.91,9.25
20224,36.18,138.38,38.43,32.32,68.23,27.44,13.62,30.57,10.43
20234,35.2,133.1,36.73,32.56,64.13,27.2,14.09,29.83,10.12
20243,39.57,149.16,38.15,31.22,64.09,31.93,13.43,27.94,10.24
20245,33.35,126.06,36.54,33.82,70.35,25.75,12.68,33.65,9.25
20247,35.0,129.58,37.4,31.34,64.09,28.46,13.11,29.79,9.88
20250,34.8,120.78,36.18,30.31,65.12,25.83,12.8,29.43,9.25
20255,39.96,152.46,38.46,33.46,67.4,30.67,14.13,30.54,10.04
20258,32.72,131.12,36.93,32.44,66.73,26.57,13.86,31.32,10.35
20271,32.2,109.78,35.12,30.91,63.19,24.45,12.83,28.21,9.84
20273,35.94,150.26,40.83,31.5,62.6,30.83,13.27,28.92,10.51
20274,35.98,136.4,36.5,33.07,66.61,28.11,13.39,31.83,10.04
20275,33.35,121.22,36.57,31.18,63.39,26.38,12.95,29.47,9.21
20279,32.68,121.0,35.43,31.69,65.91,27.95,13.27,30.93,9.65
20280,33.39,117.48,34.72,30.24,61.38,25.98,13.35,27.7,9.96
20283,33.11,141.02,37.48,33.07,67.44,27.8,13.86,30.97,10.43
20291,37.2,141.46,38.19,32.8,64.61,30.63,13.9,30.38,9.96
20293,32.28,109.12,33.27,32.36,63.9,25.55,12.76,31.09,9.65
20304,35.04,138.16,37.8,30.87,64.41,27.68,13.27,30.18,10.43
20309,38.54,150.26,40.0,31.77,64.09,32.72,13.94,29.43,10.43
20311,35.83,140.58,38.62,31.38,61.14,29.33,13.82,28.09,10.55
20312,32.2,96.14,31.34,31.26,61.54,24.69,12.56,28.41,8.58
20316,37.52,146.74,38.11,32.09,65.28,32.68,13.31,30.26,9.84
20321,33.7,126.94,37.32,31.1,61.42,26.5,13.35,27.82,10.35
20322,31.97,122.32,35.51,33.74,68.43,26.89,13.35,32.07,9.92
20323,32.76,130.02,35.71,31.54,62.6,24.57,12.91,28.57,10.04
20342,39.41,144.98,38.78,30.59,62.99,32.48,14.33,29.55,10.63
20344,41.34,178.64,42.83,33.11,66.26,33.46,14.33,30.57,10.55
20349,34.96,135.96,36.97,33.58,63.98,29.06,13.46,30.73,10.63
20459,36.54,138.6,38.54,31.93,63.9,29.61,13.62,28.49,9.65
20460,37.05,154.0,41.42,30.79,62.2,30.35,13.43,27.39,10.12
20461,36.46,146.74,39.92,32.91,67.95,28.35,12.44,29.91,9.21
20462,33.54,124.96,35.87,29.53,62.72,26.3,13.58,28.53,10.0
20464,36.5,143.88,40.75,31.06,62.13,31.46,14.13,30.18,9.96
20465,37.64,150.92,39.57,33.62,67.6,29.02,13.39,32.39,10.47
20467,36.06,141.46,38.35,33.46,63.7,30.12,14.41,29.0,10.47
20468,35.16,135.52,37.28,32.2,65.98,27.87,13.74,31.76,9.92
20469,36.73,140.36,38.86,31.02,62.83,30.67,13.9,28.96,10.04
20470,34.76,146.08,38.9,31.89,66.3,28.46,14.25,30.46,11.1
20473,36.06,133.54,39.8,30.31,59.49,29.33,12.64,26.48,10.08
20475,35.51,115.5,35.35,29.65,63.19,26.61,12.91,28.21,9.53
20479,40.28,151.14,40.83,31.06,62.13,30.59,14.45,27.23,10.35
20482,39.45,172.7,41.61,34.88,67.68,30.35,14.37,31.91,10.39
20486,31.97,121.22,35.39,30.63,65.35,24.45,12.72,29.35,9.17
20487,32.72,148.28,40.04,31.38,63.94,27.32,13.7,29.79,9.72
20488,38.62,146.96,39.69,32.76,62.44,29.57,13.78,28.53,10.31
20489,34.09,125.18,37.4,29.92,61.89,26.3,12.76,27.43,10.28
20517,33.03,124.96,35.75,32.99,66.26,26.42,12.64,30.97,9.61
20518,39.09,174.68,42.05,33.78,69.41,30.83,15.35,31.36,11.42
20519,34.21,137.06,36.5,32.99,62.01,27.83,13.43,29.67,9.76
20781,36.06,143.0,39.37,31.26,67.44,29.33,14.17,29.55,9.76
20782,35.39,135.08,37.36,31.1,63.07,29.53,13.78,28.8,10.39
20783,36.14,140.14,36.85,33.19,69.76,29.09,14.06,31.2,9.53
20784,37.4,140.58,38.5,33.03,63.62,31.57,14.33,29.59,10.43
20787,32.52,111.54,38.27,30.43,59.45,26.69,13.31,27.15,9.65
20790,33.46,126.5,37.4,31.97,65.79,25.28,13.39,30.42,9.45
20791,34.76,122.98,37.09,30.2,61.81,29.57,12.91,26.99,9.45
20793,41.54,169.18,41.93,32.28,65.63,35.08,14.65,28.96,10.2
20797,37.8,162.14,40.94,32.17,65.91,31.54,14.37,30.46,10.79
20798,33.82,110.66,34.69,27.95,58.82,26.85,13.03,25.69,9.8
20799,36.89,169.4,44.33,34.02,66.73,31.57,14.65,29.94,10.24
20801,35.35,123.86,36.69,30.71,61.1,28.54,13.94,27.58,9.84
20802,35.98,145.64,39.29,33.62,66.89,29.57,14.09,30.57,10.12
20803,35.87,135.52,38.54,29.57,61.5,29.72,13.19,26.36,10.04
20806,35.75,140.14,38.43,33.62,68.86,29.96,13.82,31.13,9.37
20807,33.27,114.84,34.65,30.71,65.51,25.59,12.72,30.5,8.86
20809,33.27,119.24,36.46,29.8,62.4,27.87,13.11,27.94,9.41
20811,34.92,113.52,34.37,30.43,61.34,26.69,13.31,28.96,10.08
20812,37.76,152.68,37.8,33.66,65.91,28.82,14.33,31.99,10.71
20814,35.39,127.82,36.85,29.25,60.98,28.66,13.43,27.15,9.88
20815,34.76,131.56,39.41,31.54,65.75,25.63,12.91,29.75,9.25
20816,39.72,162.58,41.54,31.89,63.35,32.68,13.82,28.49,11.02
20817,37.4,163.9,41.69,32.48,66.26,28.78,13.27,29.79,10.04
20819,36.73,150.7,41.18,33.07,65.16,29.53,13.98,29.12,10.12
20820,35.24,135.3,39.29,30.79,62.95,26.26,13.31,27.39,9.96
20821,37.01,135.74,36.77,32.6,63.82,29.65,14.25,29.83,10.0
20822,36.3,162.14,41.65,32.01,66.97,30.71,13.98,29.31,10.87
20823,34.33,123.64,36.89,30.43,62.6,25.28,13.23,28.41,9.45
20824,34.84,132.22,38.19,31.85,64.49,28.35,13.58,28.72,9.69
20826,36.22,128.7,37.8,31.1,62.83,27.99,14.02,27.31,9.45
20827,33.98,129.8,38.54,32.2,64.69,27.32,12.95,29.67,9.53
20829,37.8,149.82,39.45,32.76,66.06,30.51,14.33,31.28,11.38
20830,34.25,128.92,34.96,31.54,62.72,26.77,13.94,28.8,9.65
20832,34.72,137.94,39.37,32.48,66.02,27.09,13.31,30.42,9.25
20835,39.49,128.48,35.28,30.63,60.83,30.79,13.66,26.32,9.49
20987,35.91,133.76,36.46,32.13,62.28,28.31,13.43,29.0,10.75
20988,35.83,130.68,38.62,29.37,60.04,28.74,13.15,25.22,10.31
20989,34.53,133.98,38.86,32.52,65.83,26.85,13.54,29.91,9.96
20990,33.5,122.54,36.69,31.42,62.6,26.06,13.43,27.39,9.13
20992,34.84,133.32,38.66,31.73,63.78,28.46,12.83,29.79,9.41
20993,33.15,113.3,34.72,32.4,67.36,26.1,12.68,30.77,9.06
20997,37.64,154.66,39.45,33.9,67.4,27.68,14.21,30.38,10.16
20998,33.7,132.44,37.4,31.93,62.68,28.23,14.06,28.57,10.12
21004,37.44,144.76,37.56,33.74,68.27,29.69,13.7,30.5,10.24
21006,31.26,122.76,36.69,33.19,66.18,24.25,13.54,30.89,9.37
21011,35.0,142.56,38.9,33.54,65.35,28.27,14.17,31.36,10.55
21014,37.99,160.82,42.01,34.41,68.11,32.05,14.37,32.03,10.91
21017,35.79,133.76,38.74,30.12,62.72,26.73,12.4,27.98,9.76
21020,34.41,130.24,35.94,33.15,65.04,28.03,12.95,32.43,10.08
21026,32.99,119.68,36.69,30.59,62.4,26.65,12.95,28.09,9.72
21027,30.98,98.34,32.8,29.45,62.01,22.83,12.48,28.84,9.06
21028,34.96,126.72,37.64,31.34,65.08,28.98,13.66,30.34,9.72
21036,32.87,119.02,36.38,30.55,63.94,25.2,12.8,29.12,9.53
21037,40.12,168.52,41.02,34.53,66.5,33.27,14.92,30.89,11.54
21038,31.34,100.1,34.33,28.82,58.07,26.57,12.4,25.14,9.02
21044,35.83,143.44,39.8,31.3,62.91,30.16,14.21,28.49,10.24
21045,35.08,133.1,36.46,32.99,64.41,27.48,13.58,31.05,10.43
21047,37.01,138.6,40.24,30.24,61.22,29.09,13.27,27.27,9.96
21049,39.57,156.86,41.85,30.39,62.8,32.28,14.21,27.11,10.24
21050,33.54,119.02,34.72,33.39,64.88,26.3,13.62,31.8,9.45
21051,31.73,108.24,35.94,31.77,64.88,24.49,12.87,29.12,8.7
21052,32.36,126.72,37.36,31.22,64.8,26.5,13.15,29.47,10.04
21056,33.39,124.3,37.56,31.77,61.18,28.11,13.35,28.13,10.12
21061,34.37,127.82,37.17,31.93,65.98,28.27,13.35,30.97,9.45
21065,35.2,128.7,36.57,32.17,66.22,26.93,13.9,29.94,9.45
21066,36.61,139.92,38.5,33.27,66.61,31.81,13.86,31.09,9.45
21250,38.94,136.84,37.68,31.1,63.7,27.48,13.9,27.62,10.08
21251,37.8,147.62,38.94,33.19,64.84,31.06,14.25,28.96,10.12
21252,38.15,140.8,38.74,31.18,61.02,30.87,15.16,28.29,10.08
21253,34.76,115.94,36.81,28.54,57.64,27.91,12.8,24.71,9.76
21257,37.28,153.78,39.37,32.76,66.3,28.82,13.11,29.71,10.47
21259,33.74,123.42,34.33,34.29,67.95,26.34,13.62,33.84,9.76
21260,35.63,126.5,36.3,31.02,64.88,27.32,12.99,29.43,10.12
21262,37.13,152.46,38.11,34.88,68.27,29.88,14.29,32.23,9.88
21265,37.87,154.88,41.1,33.9,65.94,30.35,12.76,31.76,9.96
21266,40.39,147.4,39.92,30.91,60.51,34.29,14.49,26.56,10.04
21269,33.54,126.72,36.65,31.34,65.43,26.18,13.46,29.43,9.37
21270,37.87,139.26,39.21,31.61,63.74,29.8,13.94,28.57,9.8
21271,38.74,136.84,38.23,32.56,63.03,29.84,13.15,29.83,9.65
21276,40.67,166.32,41.18,32.87,65.12,32.4,13.62,29.24,10.24
21277,40.59,167.86,42.64,32.8,66.34,32.32,12.87,28.92,9.88
21279,39.92,167.2,40.04,35.47,69.57,33.54,14.29,33.09,10.47
21280,37.32,136.62,39.02,33.46,67.48,28.54,13.43,30.77,9.13
21283,35.63,137.94,39.29,31.18,63.11,27.95,13.39,29.31,10.2
21284,36.18,144.1,40.04,33.19,65.98,28.9,14.17,29.31,9.96
21286,34.72,115.28,35.47,30.0,61.61,27.72,12.56,28.61,9.57
21288,32.2,114.84,35.59,30.08,63.9,26.22,12.83,28.02,9.17
21289,34.45,128.7,37.8,31.3,62.32,28.54,13.39,27.23,9.65
21290,38.39,156.2,40.35,32.48,63.7,31.14,13.7,28.17,9.49
21296,32.2,125.62,35.59,32.17,66.38,24.76,12.72,31.76,9.65
21305,33.86,124.96,36.22,32.44,66.73,26.02,12.91,30.38,9.61
21307,37.36,148.06,38.66,33.07,64.41,29.84,14.72,29.35,10.79
21311,32.01,113.74,33.23,31.73,64.25,24.41,13.43,30.54,9.33
21316,37.8,150.04,37.52,33.94,65.43,30.55,14.65,31.72,10.47
21318,38.03,147.62,39.65,33.07,64.88,33.82,14.09,29.51,9.57
21320,33.15,120.78,35.94,30.31,62.4,26.18,13.43,28.72,9.88
21321,34.96,161.92,42.6,33.78,67.6,30.08,14.06,31.87,10.55
21323,37.32,156.86,39.53,32.76,65.08,30.31,14.37,28.65,10.51
21324,37.32,154.66,42.6,30.12,61.73,31.61,14.25,26.68,10.87
21325,37.8,161.48,40.98,33.11,66.06,31.73,14.09,30.42,11.1
21328,37.2,137.5,38.66,31.3,62.83,29.8,13.39,27.15,9.33
21329,30.67,102.52,34.8,28.82,60.08,23.54,12.24,26.87,9.06
21630,33.19,108.24,35.31,30.0,59.33,25.31,12.4,27.31,9.29
21631,36.38,130.02,37.32,32.24,66.38,28.74,13.19,32.03,9.53
21632,32.52,122.1,36.69,31.81,64.88,27.36,13.19,28.41,9.65
21633,34.21,137.28,40.12,31.5,64.29,29.29,14.17,29.59,10.24
21651,34.13,144.54,39.57,32.13,66.18,27.68,13.39,31.4,10.28
21652,33.31,126.28,36.46,33.15,63.94,28.03,13.58,30.14,10.12
21653,43.27,178.2,41.61,34.25,68.19,33.23,15.71,29.94,10.75
21654,32.05,122.76,35.87,32.72,66.61,26.69,12.91,30.38,10.12
21655,32.8,116.82,35.91,29.53,63.27,26.5,13.27,27.94,9.76
21659,36.93,144.98,38.43,30.94,63.62,30.31,14.29,30.54,10.24
21660,35.16,123.42,36.93,30.16,62.99,25.31,13.9,27.03,10.2
21662,33.78,125.62,37.8,31.5,63.86,26.3,13.54,29.08,9.37
21663,33.27,126.28,36.34,30.91,61.3,26.97,13.19,28.8,10.04
21667,35.59,112.2,35.83,29.53,58.23,27.52,12.64,26.83,9.76
21676,33.46,135.52,40.47,33.03,65.71,27.87,13.35,31.09,9.76
21677,35.0,134.64,38.82,31.61,63.86,26.18,13.23,28.88,10.31
21678,32.28,131.78,36.46,32.52,66.57,27.6,14.25,32.27,10.04
21680,39.17,157.3,39.37,32.28,61.89,32.24,14.45,29.91,10.67
21686,34.84,120.78,36.81,31.57,63.43,25.67,12.91,29.43,9.84
21690,32.87,127.16,37.52,30.51,60.94,27.44,12.68,27.35,9.72
21691,34.21,148.5,39.72,33.07,65.87,28.11,13.7,29.83,10.39
21692,36.14,140.36,37.48,33.23,66.38,27.83,14.45,30.77,10.31
21695,32.64,127.6,36.5,31.65,64.88,27.09,13.15,31.13,10.35
21698,34.49,127.82,36.34,31.3,62.6,27.2,14.02,28.84,9.61
21701,30.28,111.76,35.91,29.92,64.33,24.09,13.07,27.94,9.25
21705,33.15,133.1,36.5,33.54,65.71,27.99,14.09,31.76,10.39
21706,34.8,131.12,37.76,31.93,65.94,26.77,12.8,31.2,9.09
21707,34.25,130.46,39.25,31.22,63.27,27.72,13.11,28.06,9.37
21708,36.3,142.56,37.48,31.42,64.76,28.39,12.87,29.83,10.2
21709,40.24,154.44,39.06,34.09,65.43,30.43,14.53,30.65,10.59
21714,35.51,145.42,40.59,31.61,65.2,29.09,14.17,29.63,10.2
21715,34.61,118.58,36.77,30.31,63.78,25.31,13.43,28.76,9.96
21716,38.35,157.08,40.12,33.82,66.61,31.06,13.9,32.27,10.39
22039,38.78,158.84,40.91,30.75,64.06,32.4,13.94,28.53,10.31
22040,36.89,150.92,38.86,32.72,66.22,30.63,14.33,31.2,10.51
22044,34.96,125.62,37.68,30.35,63.15,27.76,13.58,27.7,9.37
22046,39.21,175.34,40.24,34.25,68.54,31.97,14.53,33.49,10.79
22077,36.34,142.34,36.22,34.09,67.05,28.7,14.06,32.19,10.71
22080,35.43,144.1,39.17,30.59,61.89,28.94,13.66,27.03,10.31
22085,34.61,127.38,37.68,30.51,60.2,29.21,13.19,28.41,9.37
22100,35.08,128.26,37.36,29.84,62.13,29.8,13.43,27.23,9.33
22102,32.13,120.34,35.2,35.2,66.38,24.49,13.35,32.07,9.25
22104,34.21,144.1,38.35,33.27,66.06,25.43,14.21,30.69,11.02
22122,35.08,134.2,37.2,33.27,66.06,28.31,13.07,30.65,9.84
22128,34.33,116.6,35.35,30.63,61.38,28.62,12.91,27.46,9.09
22132,34.65,132.44,37.76,32.2,63.7,28.11,13.31,30.77,10.12
22138,32.87,117.7,37.52,31.65,64.53,25.39,12.87,29.16,9.61
22144,35.08,138.82,37.68,32.83,64.92,27.68,13.74,31.09,10.24
22146,31.26,114.84,34.45,31.34,65.43,24.84,13.07,30.18,9.72
22153,42.09,174.9,39.92,32.6,65.59,35.35,14.61,29.55,10.47
22158,40.71,184.8,42.36,33.27,66.85,35.08,14.41,31.44,12.28
22159,37.6,156.64,38.94,33.23,67.2,29.41,13.94,31.52,10.94
22164,34.29,121.0,39.49,29.92,61.5,27.56,13.58,27.43,8.78
22171,35.51,110.44,34.96,29.69,61.06,28.43,12.6,26.91,8.86
22174,36.26,150.48,40.08,31.65,65.04,29.76,13.5,29.04,10.04
22176,38.46,159.06,44.72,32.4,64.72,28.9,14.06,29.59,10.55
22186,38.11,146.52,37.8,31.57,61.61,32.44,14.29,28.09,11.02
22224,35.94,143.88,38.58,34.09,66.3,27.95,13.66,31.99,10.0
22373,34.45,133.32,37.52,31.5,62.64,27.95,13.27,28.88,9.92
22376,34.92,131.78,38.9,33.43,66.38,25.47,13.15,29.43,9.76
22377,37.36,166.98,40.47,34.33,68.19,31.65,15.08,32.62,10.43
22399,34.37,122.76,36.93,30.31,62.99,28.27,13.94,27.9,9.53
22402,38.11,146.3,39.8,32.17,63.19,32.2,14.13,29.55,10.04
22434,34.45,132.88,38.35,32.2,63.27,29.45,12.95,28.72,10.2
22444,35.16,136.84,37.01,32.32,66.1,27.13,13.98,31.05,10.83
22446,35.35,125.62,36.5,30.55,63.07,28.23,13.58,27.31,9.45
22470,34.53,140.8,40.31,32.4,65.28,26.26,13.15,30.1,10.43
22474,33.98,121.22,35.16,30.43,63.78,26.42,13.35,28.84,9.92
22475,41.14,188.98,42.95,34.84,70.55,33.07,15.12,33.09,10.98
22490,35.59,139.48,39.37,31.1,61.61,27.64,13.5,27.82,10.55
22493,32.91,116.16,34.8,31.57,63.23,26.5,13.5,29.31,9.76
22511,36.97,150.92,42.01,30.63,62.44,30.51,13.35,27.43,10.43
22512,32.72,126.5,35.55,31.3,63.7,26.38,13.58,29.79,10.0
22514,36.65,192.28,44.49,34.41,73.62,30.75,14.41,34.35,10.91
22525,34.41,145.86,40.08,31.73,63.94,29.65,14.37,29.12,9.96
22527,43.07,175.56,40.43,34.45,66.3,37.09,15.75,31.48,10.79
22530,38.15,142.78,39.57,31.81,63.39,29.13,13.98,30.14,10.43
22954,36.46,155.1,42.09,29.41,61.77,31.5,13.58,27.27,10.63
22955,38.54,167.86,40.87,31.93,65.63,33.46,14.72,29.75,10.87
22956,32.68,110.0,35.35,29.33,59.53,26.06,12.91,26.91,9.53
22958,37.2,143.0,37.2,32.28,61.77,30.31,14.37,28.92,11.42
22959,34.76,133.76,36.54,31.34,62.99,29.17,13.66,29.51,10.08
22963,35.51,139.48,40.98,32.24,63.35,29.29,13.31,27.78,9.37
22964,36.26,153.12,41.06,32.64,62.09,31.3,13.7,29.35,10.63
22966,34.57,115.94,33.46,30.43,63.46,26.3,12.64,30.06,9.37
22969,34.76,120.12,36.02,29.53,60.55,25.35,13.27,27.23,10.31
22970,34.41,130.24,37.28,32.2,64.76,27.48,13.58,30.26,9.96
22993,35.24,132.88,36.65,31.57,65.35,28.58,13.15,31.05,10.0
22995,37.05,156.2,40.55,31.38,62.56,31.38,13.58,28.13,10.83
22996,35.16,141.68,39.65,31.02,64.69,27.6,13.35,29.31,9.92
22998,35.08,140.14,38.5,30.83,63.78,26.46,13.5,27.35,9.88
23000,35.08,112.42,34.49,31.34,63.43,27.09,12.99,29.28,9.33
23002,37.24,163.46,41.38,33.43,68.35,29.41,14.57,30.69,10.35
23015,34.76,139.48,37.87,33.58,66.1,26.5,13.15,30.89,10.04
23029,33.15,122.32,37.64,31.65,63.31,25.39,12.72,28.84,9.33
23030,40.55,182.6,45.35,31.06,65.39,36.14,14.57,29.2,11.26
23031,40.47,165.0,40.71,32.17,61.38,31.97,14.92,28.25,11.89
23032,33.43,111.32,33.94,30.98,60.63,24.41,12.17,29.55,9.45
23039,36.61,137.06,40.47,31.22,61.97,28.94,12.6,27.62,9.72
23049,35.08,131.12,39.41,31.42,62.8,26.93,13.39,29.08,9.65
23056,32.6,120.56,35.43,32.32,65.12,25.94,13.07,29.98,9.61
23058,39.33,144.54,37.76,32.32,64.96,30.75,14.17,30.34,10.51
23066,42.28,170.5,42.4,31.69,64.72,33.43,14.21,28.09,10.98
23083,33.62,139.04,40.43,31.26,62.95,28.5,13.31,28.13,9.84
23085,37.48,162.8,41.42,32.72,64.57,31.46,13.86,30.54,11.42
23102,39.49,150.26,40.12,31.81,64.49,30.43,13.94,28.96,10.83
23105,30.59,101.2,34.53,32.05,62.44,26.02,12.09,28.72,9.02
23106,35.75,134.42,36.3,31.61,65.16,28.07,13.98,30.81,10.16
23108,40.51,167.86,42.17,32.13,64.8,32.4,14.92,28.76,10.83
23109,35.83,136.4,38.66,32.48,65.67,27.91,13.94,30.42,9.61
23110,33.94,128.92,36.61,30.67,64.25,26.73,14.21,29.83,9.96
23111,34.57,129.58,36.06,34.37,67.48,27.72,14.02,33.65,10.04
23126,34.13,127.82,35.2,31.14,63.19,26.06,12.99,30.3,10.39
23132,35.39,168.3,40.63,34.13,64.72,31.73,14.49,30.61,11.02
23134,37.28,134.2,38.03,30.87,62.28,29.41,14.06,27.39,10.31
23151,35.47,129.8,37.28,32.44,63.46,28.5,13.62,29.39,10.28
23282,35.79,170.28,41.97,35.67,70.0,30.0,15.35,35.18,10.87
23292,30.94,115.72,34.17,33.5,67.6,25.04,13.23,32.82,9.37
23295,35.24,134.42,40.35,30.51,61.61,29.84,13.15,27.39,9.69
23745,35.2,136.18,38.03,32.01,63.35,27.8,13.07,29.43,9.84
23746,34.25,129.14,37.91,30.59,65.0,27.87,12.52,29.71,9.21
23747,38.23,141.02,39.29,30.31,63.7,29.84,13.07,28.21,9.8
23750,31.54,139.48,37.8,35.24,68.98,27.56,13.62,33.21,10.43
23752,38.11,143.66,38.86,33.98,63.23,27.48,13.78,29.51,10.39
23753,33.27,116.16,37.95,30.83,63.39,26.89,12.91,29.08,8.9
23755,37.87,144.1,37.68,33.39,67.01,30.04,13.78,30.18,10.28
23758,42.28,189.42,43.31,35.16,67.4,34.02,14.49,31.32,11.54
23762,38.5,154.88,39.21,34.61,67.17,32.64,13.98,33.41,10.28
23768,32.83,113.52,35.51,30.63,61.81,26.42,13.11,28.61,9.41
23769,40.47,159.72,41.34,31.93,63.15,33.15,14.37,29.43,10.91
23881,40.04,165.0,39.29,31.65,64.96,33.94,13.94,28.25,10.83
23893,37.6,151.36,40.28,31.46,64.69,29.29,14.06,29.79,11.18
23900,36.1,136.4,37.6,32.56,63.5,31.73,14.33,30.42,10.59
23915,39.02,165.66,40.94,33.23,65.39,30.12,14.13,31.13,11.1
23923,37.87,152.46,41.5,30.83,63.27,30.28,13.9,28.61,10.59
23925,35.47,132.66,38.66,29.06,61.46,26.69,12.6,26.48,9.88
23930,36.42,132.66,38.07,31.89,63.23,29.57,12.68,27.58,9.53
23934,33.11,114.4,36.06,29.09,58.27,26.1,12.91,25.93,9.92
23935,33.66,122.98,36.5,33.9,64.88,25.59,13.46,30.97,10.24
23936,39.33,160.6,41.46,32.09,64.02,31.38,14.69,29.43,10.67
23937,39.92,143.88,38.31,30.59,61.54,31.5,14.37,27.74,10.31
23938,32.13,128.04,37.83,31.89,64.29,27.17,12.48,30.93,9.45
23939,34.33,142.78,39.09,33.23,66.34,28.7,14.25,30.14,10.51
23941,36.1,151.14,41.77,33.35,67.76,29.53,14.45,30.26,10.47
23948,33.82,122.32,36.81,32.05,63.58,25.39,13.46,29.91,9.29
23953,34.57,132.66,37.8,32.17,64.02,26.42,14.21,30.06,10.55
23960,32.13,117.04,35.55,31.93,64.17,24.92,13.07,30.85,9.37
23975,35.16,125.4,38.54,30.47,62.95,28.15,13.31,28.37,9.57
23978,34.76,143.0,38.03,32.4,65.24,29.21,14.02,31.6,10.2
23979,35.43,131.34,37.95,30.63,62.32,28.62,13.46,27.86,10.16
23980,33.94,123.2,37.32,28.5,59.57,29.53,13.58,25.06,9.09
23981,36.02,138.16,37.68,31.22,62.91,30.0,13.62,27.98,10.39
23986,35.98,141.68,39.8,32.09,63.66,28.86,13.58,28.65,9.65
23993,35.43,142.12,37.72,33.03,66.02,30.94,13.54,32.66,10.31
24013,32.95,112.86,35.04,30.08,62.05,24.96,13.15,27.62,10.0
24017,36.26,129.8,35.94,33.54,67.13,27.91,13.5,31.48,9.49
24027,38.11,155.76,40.59,33.5,68.19,29.17,14.29,31.87,10.83
24035,35.94,138.16,38.03,32.05,66.22,28.78,13.5,30.1,10.28
24067,38.66,152.02,38.7,32.36,61.81,31.26,13.5,29.47,10.39
24248,36.22,139.7,38.39,32.76,64.8,27.64,13.86,29.47,10.63
24252,36.34,172.26,40.2,34.8,66.5,32.48,15.28,31.8,10.87
24253,37.32,139.92,38.74,30.71,63.82,28.94,13.74,27.5,9.96
24254,39.37,142.56,38.78,32.56,61.89,31.85,13.98,28.92,9.92
24255,32.91,111.54,35.63,30.79,61.42,27.05,12.8,28.45,9.29
24256,29.61,99.0,35.04,30.08,62.17,23.82,12.56,27.54,8.78
24258,37.28,136.62,37.05,34.06,68.03,31.02,13.86,30.26,10.0
24259,33.82,135.96,38.5,31.57,65.63,28.78,14.13,30.02,10.24
24262,34.17,122.32,36.5,32.8,63.66,26.77,13.58,30.57,10.08
24263,30.63,105.16,33.74,31.02,62.24,24.41,13.19,29.31,9.29
24274,32.99,120.78,35.04,32.13,66.97,25.83,13.31,30.34,8.74
24290,33.7,121.88,36.06,32.28,65.94,26.77,12.99,30.61,9.37
24291,32.09,116.38,36.69,30.75,61.69,26.97,13.43,29.31,9.17
24295,32.95,104.06,35.59,30.67,61.22,27.28,12.91,29.0,8.86
24297,36.69,149.38,39.84,32.01,63.62,28.66,13.78,28.76,10.75
24298,36.89,127.16,37.8,30.2,60.51,28.07,13.7,26.87,9.61
24300,34.06,115.94,33.54,32.28,65.59,25.51,14.17,30.77,9.37
24301,33.66,114.4,35.79,31.14,63.07,25.59,13.39,29.63,9.45
24303,38.5,165.0,40.08,34.88,69.13,30.35,14.69,33.06,10.87
24305,38.74,152.68,40.83,32.8,65.98,30.75,14.06,30.14,10.35
24307,36.14,148.72,40.2,31.26,64.09,29.06,14.33,28.41,10.75
24309,35.63,146.96,38.27,33.27,66.93,28.7,13.86,30.61,10.47
24310,36.81,135.96,39.29,29.8,62.13,28.78,13.98,26.48,9.76
24313,36.02,145.42,37.91,32.32,65.24,31.22,14.17,28.53,10.71
24314,33.35,113.08,34.37,31.57,62.36,27.95,13.19,28.72,9.72
24317,33.19,121.66,34.8,31.06,67.48,26.5,13.39,31.24,9.29
24323,40.28,201.52,45.94,33.66,68.43,34.53,15.31,31.44,11.3
24342,41.73,173.8,42.6,31.65,62.17,34.84,14.29,27.54,11.02
24347,34.8,143.44,38.78,31.69,65.35,27.36,13.5,29.83,10.04
24351,34.84,127.38,37.64,30.31,61.46,28.35,13.31,27.78,9.76
24353,38.07,163.46,41.22,31.5,64.76,31.93,14.17,30.3,10.2
24538,34.69,151.8,42.13,31.46,66.34,27.64,13.98,28.61,10.59
