SUBJECT_NUMBER,Chest,Weight,Hip,Sleeve,Height,Waist,Neck,Inseam,Forearm
114,41.42,194.26,40.43,35.31,68.31,37.36,18.43,29.75,12.52
117,40.51,190.3,41.14,36.42,72.05,36.06,16.42,34.47,11.57
118,39.17,156.86,38.19,34.45,67.95,32.83,16.34,29.94,11.1
122,38.03,179.52,39.29,35.16,70.2,32.48,17.13,31.72,12.13
123,40.63,166.32,38.11,32.05,65.71,35.98,15.71,29.91,11.5
126,36.89,131.78,34.61,34.45,69.21,29.88,14.61,34.71,11.22
195,39.84,185.02,40.55,34.33,70.39,37.44,16.22,31.64,11.89
203,38.58,181.28,40.43,35.63,72.01,34.88,15.51,32.5,11.18
207,40.12,182.16,39.92,35.67,68.7,35.51,16.69,31.4,11.61
208,42.09,184.36,41.81,34.49,64.69,38.23,15.83,30.22,12.52
211,41.06,182.82,40.35,32.68,66.85,37.95,17.87,30.26,12.09
214,41.77,198.88,42.01,34.92,67.99,36.57,16.02,31.8,12.91
220,41.26,172.92,38.94,34.29,68.27,36.42,16.81,29.24,11.3
222,40.98,165.22,37.6,33.7,66.3,34.41,15.63,29.43,11.57
223,35.28,152.24,37.8,31.57,65.63,32.83,15.28,29.16,10.94
224,42.44,173.8,38.82,35.35,66.14,38.62,17.91,29.16,11.73
225,40.47,185.46,40.24,35.2,70.28,34.02,16.22,33.84,12.72
226,39.09,184.58,39.02,37.52,74.21,33.35,16.3,35.34,12.13
228,39.33,169.18,37.72,36.38,72.48,32.72,16.46,34.16,11.73
289,38.62,187.44,40.71,34.92,67.01,35.91,16.77,31.13,13.15
290,44.96,215.38,43.27,35.75,68.43,38.74,17.09,31.32,14.02
295,37.56,152.68,36.26,34.8,68.19,32.72,15.98,32.54,11.61
297,39.65,156.64,35.91,33.94,68.46,31.69,15.75,31.4,11.61
298,38.23,170.94,37.83,36.42,73.9,30.63,16.5,34.91,12.72
299,38.78,172.04,39.41,34.17,67.91,33.74,15.63,31.95,12.28
302,36.85,166.32,40.31,33.5,67.09,33.39,15.2,31.87,11.14
310,40.24,185.68,41.26,36.22,68.82,36.22,17.09,30.65,12.6
311,38.78,158.4,38.19,33.27,64.84,33.54,15.94,29.67,11.5
315,34.29,133.32,35.31,33.43,66.89,28.62,14.96,30.42,10.59
316,41.18,182.6,39.41,35.08,69.33,34.61,17.13,31.87,12.4
317,39.69,163.46,38.58,33.46,65.79,32.36,16.1,28.41,11.77
320,39.84,174.02,41.26,32.68,64.72,33.62,16.26,29.43,12.05
321,42.44,179.52,39.88,34.76,68.46,37.48,17.56,32.5,11.89
322,35.59,150.48,36.97,34.25,68.86,30.91,15.16,31.56,11.34
376,42.87,222.86,41.81,37.56,72.64,36.73,17.95,35.26,14.41
377,42.52,223.96,43.7,38.15,76.93,38.43,16.65,34.94,12.48
383,37.6,171.16,37.36,35.59,72.6,31.18,15.12,35.61,12.2
384,35.43,128.7,34.8,32.48,63.03,31.06,14.37,29.43,10.91
385,37.24,183.48,39.76,36.77,72.68,33.86,16.02,34.75,12.6
386,38.82,159.94,37.87,34.37,65.83,36.14,16.42,29.63,11.5
389,40.79,231.66,44.49,37.17,76.14,37.44,16.65,36.36,12.64
393,37.52,178.64,39.21,36.14,73.31,32.52,16.97,33.33,11.38
397,37.87,145.2,36.1,33.11,66.69,32.13,15.71,31.4,11.34
406,40.87,184.8,40.79,34.84,68.5,37.05,17.05,31.76,12.05
407,40.43,204.16,42.2,35.12,68.46,35.91,16.89,30.69,13.66
409,41.1,181.06,39.41,34.29,67.68,33.62,17.52,29.87,12.52
411,36.89,160.6,37.2,34.76,67.8,33.66,16.54,31.24,12.17
413,42.87,190.74,40.47,35.63,69.92,37.52,16.61,32.03,11.65
414,43.27,236.72,45.04,37.76,74.69,40.39,18.15,34.12,13.58
419,41.18,172.48,39.02,33.74,68.11,35.0,16.06,30.77,11.3
423,40.31,181.94,39.21,33.5,66.46,37.48,16.46,27.62,12.87
425,42.68,194.26,42.2,34.61,66.61,37.2,16.1,29.67,12.95
426,44.17,194.04,41.14,35.98,70.0,35.2,15.55,33.02,11.85
432,36.34,170.28,36.97,35.43,71.81,30.55,15.98,33.92,11.77
475,37.36,159.72,36.77,34.21,68.66,33.39,15.63,33.17,11.3
476,42.52,190.96,39.61,36.65,69.41,35.98,15.71,32.35,12.2
478,40.12,201.52,41.02,36.97,73.19,36.89,15.55,35.3,12.09
481,45.35,197.78,41.34,35.08,65.71,39.09,16.61,30.02,13.7
485,37.09,146.08,35.51,33.43,67.13,31.02,15.91,30.69,11.34
488,34.72,160.6,37.24,33.58,69.09,29.37,16.34,32.23,12.2
489,40.35,194.7,42.44,34.33,69.13,36.18,17.72,32.27,12.99
490,40.51,189.2,39.92,35.79,73.46,34.29,16.06,33.57,12.4
491,42.28,216.7,43.23,35.91,72.32,37.05,16.22,34.0,12.64
492,40.59,184.14,39.84,35.59,69.21,35.28,16.65,32.86,12.48
514,39.69,190.08,40.35,36.22,72.32,31.06,16.22,36.32,12.95
518,33.62,148.28,35.75,35.55,72.24,27.87,15.04,35.69,11.3
520,40.35,198.66,42.05,35.87,69.13,35.71,17.52,32.03,12.56
532,39.17,202.4,41.14,36.73,74.29,37.24,16.73,33.96,11.85
550,42.99,203.28,40.0,35.35,71.54,36.54,17.36,32.15,13.94
575,37.87,156.42,37.44,35.04,67.72,31.65,15.35,32.11,11.85
579,41.69,200.42,41.73,35.04,72.28,36.34,16.42,32.94,12.13
682,35.47,144.32,36.18,32.48,63.66,30.12,17.44,29.28,11.81
704,33.54,124.3,33.27,31.81,65.75,26.89,15.16,28.69,10.75
706,37.2,170.28,38.74,34.17,70.71,31.54,15.24,32.11,12.13
747,38.27,158.62,38.94,32.28,64.13,31.97,16.38,27.46,12.05
762,36.06,146.08,36.65,34.25,68.15,30.51,15.59,31.87,11.34
810,39.53,174.46,38.39,34.69,67.64,34.02,16.1,31.13,12.13
834,38.35,176.0,38.9,35.59,72.8,31.46,16.18,33.17,12.91
852,41.46,192.72,40.35,36.61,72.83,34.88,16.26,33.96,12.28
855,40.55,180.4,40.51,34.06,66.77,34.84,16.61,29.35,11.85
861,36.3,141.9,35.39,35.43,73.15,29.29,16.06,34.55,11.18
863,40.63,180.4,39.96,36.65,70.67,33.82,15.35,33.06,12.28
903,44.45,212.3,41.93,38.03,72.87,36.97,15.98,34.75,12.52
915,42.87,220.44,43.23,37.17,69.41,38.98,17.87,33.45,13.31
924,39.41,196.24,42.09,35.31,71.22,35.39,17.24,31.91,12.28
928,39.41,193.16,41.02,36.1,68.31,33.11,17.91,32.27,12.68
942,38.62,168.74,39.02,34.88,70.0,34.33,17.01,31.44,11.42
949,38.82,172.48,39.17,34.13,67.24,34.96,17.09,29.98,11.85
978,39.06,190.74,38.82,35.67,71.57,32.95,16.89,33.41,13.27
992,40.59,210.54,43.07,36.54,74.33,36.97,17.28,34.31,12.17
1041,42.2,228.14,42.44,38.35,73.7,38.11,17.09,34.12,13.11
1068,41.85,178.42,39.57,34.25,67.44,34.69,16.46,30.46,12.72
1076,35.94,140.58,36.34,32.87,68.78,29.45,14.8,30.34,11.81
1189,37.6,147.84,36.38,33.78,67.95,29.96,16.46,29.79,10.98
1196,37.13,166.1,37.83,34.88,69.84,31.93,17.4,31.72,11.42
1219,42.24,182.38,40.2,35.12,67.64,37.24,16.81,30.1,12.68
1223,43.23,210.32,42.48,35.67,68.5,37.4,17.99,31.72,12.56
1230,37.99,179.3,38.62,33.86,69.09,30.31,16.85,33.02,12.87
1285,37.28,157.74,37.2,34.02,68.19,32.09,16.14,32.82,11.54
1288,36.34,144.98,36.81,32.76,66.34,27.83,15.55,31.01,11.02
1291,36.97,157.3,37.05,34.61,69.45,30.47,16.65,32.11,10.83
1335,45.2,235.18,48.78,34.06,67.36,40.91,16.77,29.08,13.11
1343,40.04,165.0,36.73,34.02,69.53,31.26,16.42,31.13,12.09
1366,38.27,159.06,37.56,32.72,65.83,31.02,15.67,28.69,12.36
1368,41.46,197.12,42.13,33.35,67.32,35.28,16.06,29.2,12.56
1380,42.76,198.44,41.3,34.45,67.95,37.72,17.44,30.69,12.28
1406,37.48,150.04,36.22,36.97,71.85,29.33,16.54,33.41,11.54
1418,42.99,203.72,41.81,35.51,70.43,37.95,17.91,31.17,12.72
1432,39.45,162.58,38.27,31.93,65.39,34.13,15.94,28.65,11.69
1438,39.06,174.24,38.9,33.23,68.31,34.45,16.1,31.76,12.01
1441,38.9,185.68,38.07,36.34,73.94,31.65,16.77,35.54,12.87
1444,39.37,164.12,38.11,36.1,68.5,35.24,16.73,30.73,11.81
1463,36.54,162.8,37.87,34.72,68.43,32.09,16.18,31.8,11.61
1464,43.15,195.14,40.16,37.2,72.32,36.14,16.14,33.33,11.61
1468,39.84,183.92,40.2,35.31,68.62,35.35,16.93,31.2,12.09
1469,38.82,185.24,40.75,36.1,73.58,31.89,17.09,34.79,13.19
1470,39.33,178.2,38.27,37.95,72.17,33.03,15.87,35.06,11.46
1474,39.57,157.74,37.48,32.6,64.72,33.74,15.87,29.2,12.2
1476,39.29,178.42,40.47,33.43,69.72,32.99,16.46,30.3,12.05
1484,43.19,203.94,41.26,36.22,70.0,37.32,17.01,32.15,13.03
1493,40.31,189.86,38.98,38.11,75.08,33.03,17.56,35.93,11.61
1496,36.18,143.22,35.39,35.67,71.1,30.2,16.14,34.08,11.1
1498,39.09,195.36,41.14,36.61,75.31,32.72,17.05,35.22,12.8
1499,40.28,164.56,37.01,35.83,73.98,30.91,16.06,34.79,10.83
1500,40.43,176.0,38.82,35.91,71.85,34.17,15.59,31.91,10.94
1501,35.24,138.6,36.02,33.03,66.54,30.16,15.04,30.18,10.31
1524,41.38,195.58,42.01,34.41,70.43,36.89,16.22,33.09,12.01
1546,36.26,156.42,37.2,35.55,70.83,28.7,15.04,33.96,12.2
1551,41.3,183.92,39.61,35.39,70.67,35.87,16.89,32.82,12.36
1558,40.0,185.24,41.22,34.96,68.54,35.87,15.39,31.4,11.81
1559,38.7,167.86,38.03,36.1,69.88,31.5,16.61,33.61,11.81
1572,37.64,152.9,36.5,35.28,67.87,31.61,15.71,32.27,11.57
1576,41.46,163.68,39.92,34.17,65.79,34.45,16.06,28.65,11.54
1589,39.84,179.08,40.12,35.51,70.28,33.74,15.59,32.35,11.46
1593,35.63,158.4,36.06,34.49,70.67,29.88,16.57,32.39,12.01
1604,36.46,141.24,35.59,34.25,68.54,31.34,15.47,32.39,10.98
1618,36.14,151.36,35.75,34.45,66.77,31.34,15.51,32.15,11.42
1648,40.79,194.7,41.46,34.61,70.47,36.54,15.94,31.68,11.3
1652,39.41,178.86,38.27,36.22,69.33,31.61,17.28,32.98,13.46
1668,33.35,119.9,33.9,28.94,63.54,29.02,14.72,27.9,10.71
1683,43.66,224.84,42.91,36.14,73.23,37.6,16.89,32.31,13.54
1685,34.84,146.3,36.93,33.98,67.95,29.53,15.16,32.03,11.54
1720,37.4,157.52,37.2,35.08,69.84,33.07,16.14,33.33,10.91
1729,37.8,158.4,36.97,34.84,69.41,29.45,16.1,31.87,11.38
1752,39.45,190.74,40.59,35.94,71.46,32.44,15.87,33.84,12.8
1794,41.73,187.88,40.08,34.17,68.03,36.38,16.97,29.94,12.87
1861,38.23,169.62,38.94,34.25,67.05,33.7,16.81,30.06,11.85
1890,36.85,193.82,40.87,35.79,69.69,34.09,17.05,32.19,12.48
1909,41.02,173.36,39.69,35.63,67.09,37.13,17.09,30.54,11.38
1921,40.47,182.6,40.31,34.49,69.17,34.96,17.72,30.77,11.81
1972,40.0,180.18,40.75,34.06,68.9,36.26,16.65,29.59,12.01
2044,35.35,149.16,36.22,34.49,70.79,30.04,15.75,31.87,10.87
2048,42.2,201.08,41.61,35.67,71.14,35.43,16.97,33.57,12.56
2061,35.08,118.8,32.56,31.06,63.9,27.68,15.59,29.63,10.91
2201,39.02,161.48,37.83,32.95,65.12,32.17,15.2,29.39,12.17
2205,36.02,174.24,39.41,36.42,72.72,31.38,14.76,35.34,11.54
2216,37.2,152.68,37.52,32.48,67.05,30.04,15.31,31.09,11.57
2222,37.24,175.34,39.21,35.31,69.72,32.83,16.97,31.68,11.73
2226,42.48,177.98,38.94,34.76,68.46,36.06,16.38,30.97,11.73
2232,38.43,174.02,39.57,35.35,69.88,33.23,15.67,33.06,11.77
2241,41.89,197.56,40.87,33.74,66.97,36.46,18.46,30.85,12.64
2244,36.42,147.84,36.69,34.65,69.53,30.04,15.55,31.99,11.18
2250,43.78,195.8,40.83,36.5,70.75,37.99,17.48,33.09,11.77
2252,39.06,188.1,40.28,36.26,73.07,35.08,16.1,34.16,11.89
2256,39.8,172.7,38.43,36.85,72.09,32.48,16.34,35.06,12.09
2257,38.43,166.98,38.27,34.37,68.58,33.23,16.61,29.79,11.73
2287,41.46,174.68,38.78,34.33,68.46,33.46,16.22,31.8,12.52
2294,39.41,196.68,40.98,35.31,71.3,34.45,17.68,34.04,12.91
2299,38.66,195.8,41.89,37.24,73.62,33.86,16.65,34.43,11.65
2300,40.16,173.8,38.43,34.84,68.07,33.11,17.28,31.91,12.01
2335,36.73,143.22,35.55,33.03,66.73,31.18,15.43,31.91,11.38
2340,38.94,171.82,38.66,34.61,71.89,35.83,15.24,33.37,11.89
2344,35.94,151.14,36.54,34.13,65.94,30.43,15.91,29.35,11.26
2357,34.65,145.64,34.76,34.72,70.51,28.27,14.57,32.62,10.94
2390,37.01,153.56,37.6,32.87,67.36,30.63,15.51,30.42,11.26
2410,40.39,170.72,38.31,35.28,68.11,35.67,15.71,29.98,12.64
2452,36.65,151.8,35.94,34.25,69.8,30.0,16.14,32.82,11.22
2481,37.09,159.94,38.11,33.9,65.98,30.87,16.38,28.41,11.57
2484,39.06,183.7,38.82,34.96,72.95,35.28,17.13,34.98,12.24
2507,36.5,166.54,37.72,35.63,71.81,33.03,15.71,33.65,11.61
2594,39.45,165.88,37.56,33.9,68.03,32.32,16.06,30.65,11.81
2626,38.78,168.08,37.28,33.94,67.32,33.66,17.01,30.3,12.13
2627,37.72,153.12,36.22,34.25,69.96,30.0,16.97,31.32,11.5
2629,40.75,193.38,41.18,35.28,70.43,34.61,17.44,32.31,12.52
2630,43.66,200.2,41.02,34.17,67.24,36.22,16.42,29.2,12.13
2648,35.71,149.6,36.61,34.45,68.74,29.8,15.0,30.61,10.83
2657,45.04,210.54,40.94,34.25,68.43,38.19,17.01,29.04,12.8
2673,38.7,170.72,39.61,33.86,67.68,34.06,14.76,31.2,11.57
2674,36.5,150.04,36.97,33.19,68.31,33.07,15.47,31.32,10.94
2689,38.62,166.1,37.28,35.55,69.76,31.38,15.98,33.84,12.8
2713,42.36,225.72,42.4,38.07,73.74,37.13,17.99,34.91,13.31
2721,38.11,142.78,34.61,33.66,66.81,30.12,15.39,31.48,10.55
2730,37.56,164.78,37.87,35.55,69.21,31.14,15.55,33.09,11.46
2743,40.59,182.6,39.13,35.63,71.54,33.07,15.59,33.49,12.05
2760,46.1,230.78,43.86,37.4,73.62,39.88,16.73,34.47,12.36
2785,40.83,205.7,41.69,36.77,73.54,35.28,15.55,33.33,12.17
2804,36.77,155.98,38.5,34.57,70.24,31.81,15.59,32.23,10.83
2821,40.83,177.1,39.37,34.88,69.41,32.56,16.14,31.09,12.56
2822,38.74,176.88,39.69,34.65,68.86,34.49,16.02,30.69,11.57
2825,37.32,170.72,38.54,34.76,68.98,32.01,16.77,31.48,11.5
2856,40.0,163.9,37.44,34.76,70.24,33.74,16.14,31.99,11.93
2878,35.63,149.82,36.14,33.82,69.65,30.67,15.31,32.43,11.22
2890,41.06,194.26,40.75,34.69,69.92,36.81,16.22,30.14,12.2
2896,36.54,157.96,37.72,32.4,68.23,33.5,15.67,29.24,11.69
2906,37.6,175.78,39.84,34.65,70.24,31.02,15.0,33.65,11.57
2916,36.65,149.16,36.14,34.49,67.52,31.81,15.43,31.56,11.5
2926,36.14,151.14,37.36,36.18,70.0,29.57,15.28,33.02,10.98
2932,43.23,205.26,42.44,36.14,69.17,38.07,17.13,32.62,12.28
2933,41.38,183.7,41.69,35.12,70.08,35.67,16.06,31.48,11.97
2936,34.76,145.42,34.29,34.65,70.63,28.9,15.59,33.92,11.61
2937,38.43,168.3,37.95,32.76,68.98,31.65,16.61,29.51,12.28
2941,35.91,145.2,36.22,34.09,71.06,28.27,15.83,31.48,11.34
2947,38.07,178.86,40.0,36.46,70.98,31.93,15.12,35.73,12.36
2955,41.14,177.98,37.6,37.52,73.03,33.35,18.03,36.09,13.15
2960,34.92,154.44,37.09,36.69,73.39,30.63,14.61,33.61,10.83
2987,35.63,135.3,35.08,33.66,67.48,28.62,15.0,30.46,11.1
2988,40.04,191.84,40.91,34.33,70.98,33.27,16.57,33.06,12.52
3001,39.53,175.34,39.13,36.26,69.37,32.48,16.85,32.98,11.5
3011,44.41,229.24,42.52,34.69,71.77,39.61,17.44,30.85,12.87
3012,39.29,150.26,37.4,35.04,70.04,30.31,15.35,33.06,11.34
3023,39.09,190.3,40.79,36.1,74.57,33.58,15.75,34.67,11.46
3024,44.21,202.4,42.2,35.94,69.37,39.45,17.72,31.52,12.2
3029,44.06,199.76,38.78,37.52,74.09,34.33,16.42,35.54,13.66
3036,36.18,166.1,38.23,35.71,72.28,29.92,15.35,33.33,11.5
3040,35.12,149.6,37.48,32.01,65.35,31.34,16.06,27.5,10.79
3041,38.03,153.56,36.22,33.7,65.87,33.11,16.18,29.0,11.65
3043,36.81,177.32,38.74,36.69,73.66,31.06,15.59,34.94,11.38
3045,39.8,187.66,39.92,33.39,68.74,36.93,17.52,31.28,12.28
3049,37.72,161.04,37.68,33.94,68.86,30.16,15.59,32.03,11.97
3060,38.46,177.32,39.84,34.13,68.11,33.66,15.79,31.01,11.93
3193,36.97,174.68,39.45,35.08,69.76,32.83,15.63,33.92,11.81
3208,34.06,132.66,35.24,30.83,64.13,29.45,15.94,27.07,10.83
3216,36.57,133.76,35.43,31.69,65.12,29.53,16.06,28.92,11.81
3224,40.91,193.38,39.92,37.2,70.55,35.51,15.91,34.28,11.69
3246,36.54,168.96,38.19,36.65,72.4,31.22,15.91,34.55,11.3
3253,40.67,163.02,38.11,34.49,66.5,33.15,15.04,31.56,11.26
3255,37.64,153.12,37.8,35.0,69.37,30.87,15.63,32.39,11.22
3257,37.64,162.8,37.17,33.39,69.13,33.19,15.59,32.07,11.89
3262,37.4,148.72,36.61,34.57,67.09,31.65,14.96,30.61,11.14
3283,39.76,186.12,41.26,35.08,71.89,32.68,17.2,33.06,12.64
3296,43.11,176.0,38.15,34.76,67.83,37.2,17.32,30.77,12.24
3303,40.91,179.3,40.04,34.25,69.17,35.35,15.59,32.15,10.94
3319,40.51,194.04,42.52,35.98,72.2,34.49,16.14,33.76,12.13
3342,34.02,142.78,36.1,33.58,68.94,28.54,15.67,31.56,11.1
3344,41.81,187.88,39.72,32.09,66.06,35.43,16.26,30.1,12.32
3348,38.11,164.12,35.98,36.14,69.21,32.32,16.57,33.13,12.52
3379,38.39,138.82,35.79,32.8,64.49,30.55,15.47,28.13,10.91
3380,33.31,125.18,34.84,31.54,65.0,27.64,14.84,28.25,9.96
3390,34.72,140.58,36.06,32.99,67.52,29.29,15.35,31.2,10.87
3398,36.46,153.34,38.19,35.31,65.79,31.02,15.04,32.66,11.22
3407,39.88,193.6,40.87,35.04,69.06,35.43,16.73,32.58,13.43
3422,41.22,206.8,42.24,36.02,70.31,35.2,16.26,33.53,13.5
3437,46.54,267.74,44.53,38.27,76.46,41.89,19.49,36.32,14.29
3453,37.72,144.54,37.24,32.83,66.34,30.87,14.69,30.14,10.59
3484,36.73,158.18,37.8,34.57,71.02,31.46,14.02,34.08,11.38
3508,40.87,181.06,39.13,35.59,69.25,37.32,16.46,30.65,12.24
3510,37.44,163.24,38.5,32.83,65.79,31.81,15.83,29.91,12.36
3516,37.83,157.08,36.22,35.39,69.65,31.34,16.3,34.24,11.5
3531,37.24,158.18,37.72,32.28,66.26,30.91,15.91,29.75,11.97
3535,35.31,143.22,34.61,33.78,66.61,29.02,15.24,30.54,11.73
3538,36.54,150.26,36.57,31.89,67.8,33.35,15.63,31.09,11.81
3542,34.21,109.78,31.81,31.5,64.09,28.35,13.74,31.13,10.2
3557,35.71,146.96,36.93,32.09,65.31,31.81,15.63,28.57,11.02
3571,38.31,168.74,37.6,35.04,70.24,34.76,15.87,32.62,11.5
3572,37.99,144.32,39.45,32.48,67.99,34.33,16.14,30.77,11.93
3575,38.43,174.68,38.82,35.31,73.58,33.23,16.5,34.71,11.89
3579,37.95,169.4,37.64,34.96,70.39,32.76,15.55,34.12,11.61
3585,39.21,159.72,37.2,36.34,72.05,31.61,14.88,34.2,10.79
3607,41.97,193.6,43.11,32.8,66.97,37.44,14.96,29.98,11.46
3609,37.2,161.7,38.58,33.78,65.75,32.68,16.1,31.17,12.17
3627,39.09,164.12,38.11,33.94,68.07,32.36,15.71,31.6,11.42
3631,37.87,159.72,38.78,32.56,67.01,32.99,15.59,29.59,11.5
3638,38.27,165.66,38.35,34.33,69.37,32.17,15.67,32.54,11.89
3648,37.99,147.62,37.76,33.66,67.17,32.48,14.45,30.89,11.5
3657,39.92,168.74,37.56,34.76,67.36,33.98,16.34,33.37,12.28
3660,36.54,148.06,36.22,33.46,70.31,30.16,14.8,32.31,11.46
3670,38.54,170.28,38.62,35.39,71.1,31.69,15.87,32.27,11.26
3686,39.69,192.06,41.97,35.51,69.96,34.02,16.65,33.45,12.32
3719,35.63,153.78,37.56,34.41,68.39,29.45,15.83,31.52,11.81
3761,41.5,196.02,41.5,36.38,71.02,36.1,16.77,31.99,12.44
3771,44.61,228.36,44.02,36.42,73.39,38.07,17.76,32.58,12.56
3774,38.86,154.88,35.35,33.31,66.85,29.88,15.59,30.02,11.77
3813,37.6,149.82,36.3,32.4,67.32,31.5,16.1,28.92,11.22
3815,43.23,216.7,42.83,38.86,73.03,37.83,17.32,34.2,12.6
3836,43.11,199.54,39.92,36.34,69.57,35.94,18.03,33.33,13.11
3880,40.63,176.22,39.88,35.83,72.52,35.0,14.84,34.39,11.85
3883,41.06,178.86,40.31,33.31,65.94,36.85,14.65,30.22,12.2
3884,37.99,155.32,37.05,34.09,69.45,31.97,15.31,32.03,11.54
3885,39.61,159.28,36.3,35.39,67.87,33.7,15.91,32.66,11.65
3886,38.74,187.0,40.47,34.76,70.31,34.09,16.42,31.28,12.24
3887,41.46,189.2,40.51,35.63,70.67,34.96,15.75,32.66,11.97
3895,38.58,172.7,40.63,34.53,68.15,31.81,15.2,30.06,11.65
3978,37.2,163.9,38.74,35.04,70.12,32.99,16.06,33.72,11.54
3982,42.95,200.2,42.8,34.96,68.43,39.06,16.81,30.06,12.4
3983,40.59,173.36,39.29,34.06,69.41,33.78,16.1,31.44,11.3
3984,41.18,200.86,41.14,35.2,69.88,38.35,17.24,31.01,11.65
3985,44.06,191.18,39.84,34.65,70.28,36.42,16.1,31.17,12.8
4217,40.83,176.66,36.89,37.2,71.73,31.73,16.77,33.72,12.76
4236,39.02,160.6,38.78,34.33,67.01,32.76,15.08,29.75,11.97
4242,39.33,173.58,39.25,33.62,65.39,35.31,15.75,28.72,11.69
4253,41.57,157.3,37.13,34.65,66.73,33.31,17.2,31.44,11.18
4255,39.06,170.94,39.57,36.22,73.74,33.19,15.87,35.06,11.1
4256,42.72,217.36,42.99,37.09,74.25,36.42,16.06,34.08,12.87
4268,39.65,167.2,38.78,34.88,71.61,32.01,16.38,33.33,11.61
4272,38.62,170.5,38.78,34.29,69.09,32.56,15.87,31.4,12.24
4273,39.02,156.86,36.81,34.06,66.61,33.86,15.47,29.55,11.06
4274,36.93,165.88,37.44,36.06,69.33,31.3,15.71,31.91,12.13
4276,37.64,157.96,36.34,35.16,69.09,31.46,16.26,31.09,11.61
4277,38.39,155.1,36.3,35.08,67.72,31.97,16.02,29.55,11.34
4301,37.76,181.5,39.02,36.3,72.52,31.57,16.02,33.88,12.01
4329,35.24,136.62,34.65,33.94,67.99,29.61,15.75,30.81,11.06
4347,40.16,181.94,39.09,33.43,68.86,33.15,15.98,30.85,12.28
4354,41.34,173.14,38.43,35.0,66.65,34.49,15.98,30.65,12.24
4393,33.46,124.3,33.78,33.03,64.84,26.57,14.84,30.73,10.75
4419,37.56,170.5,38.66,35.63,69.8,29.92,15.94,33.25,11.97
4444,41.77,216.26,43.19,35.24,70.71,37.6,16.97,31.68,13.54
4452,38.43,184.8,41.06,35.59,70.63,33.66,15.83,31.76,11.65
4460,36.65,154.88,36.38,34.25,67.95,29.45,15.55,32.5,12.2
4493,34.72,140.58,35.71,34.41,68.35,31.34,15.43,32.39,11.14
4509,37.28,144.1,35.47,33.31,64.92,32.4,15.67,30.38,10.94
4511,35.98,133.98,35.28,32.09,65.91,29.17,14.25,30.06,11.3
4513,40.79,169.62,39.29,34.69,67.05,34.61,17.09,29.51,11.69
4514,38.27,169.4,39.41,33.78,68.39,32.95,15.79,31.28,12.36
4525,38.54,162.58,38.19,34.96,67.36,32.13,15.39,29.75,11.81
4531,36.02,137.72,35.08,32.52,63.58,30.43,14.96,30.14,11.85
4580,39.17,170.06,39.33,33.43,66.69,33.82,15.39,30.3,10.91
4638,45.04,188.1,40.51,32.56,62.09,35.51,17.76,26.95,13.27
4645,41.89,184.8,40.79,37.09,70.59,35.2,16.57,31.91,11.65
4677,42.6,193.6,41.3,36.18,68.74,36.65,16.5,30.1,12.09
4678,44.25,208.12,41.5,36.14,71.18,36.97,16.85,33.88,13.31
4679,39.69,162.58,38.35,35.12,67.4,34.57,15.55,30.57,11.22
4692,39.92,185.46,40.16,34.57,68.5,33.82,17.01,30.5,12.76
4701,37.2,170.94,37.36,35.83,72.01,30.39,15.91,34.59,12.28
4716,36.38,141.46,35.35,33.23,65.04,28.78,15.08,29.31,12.28
4728,39.45,167.2,38.27,35.59,69.41,32.76,16.46,31.64,12.52
4736,42.48,227.04,43.35,37.13,74.33,36.57,16.77,35.38,13.23
4755,35.35,151.36,36.5,33.27,67.91,31.1,15.83,31.6,11.54
4768,40.94,188.98,40.87,33.98,69.37,33.35,15.75,32.43,13.19
4769,38.5,180.84,40.51,34.49,70.16,33.03,15.75,31.52,12.2
4771,40.0,194.7,40.08,35.63,70.79,33.98,16.34,33.33,12.6
4777,38.19,168.52,40.43,37.09,70.39,32.4,15.28,33.25,11.18
4778,39.29,180.84,39.33,35.71,70.71,33.39,16.02,33.41,12.09
4783,38.39,166.76,38.27,33.54,69.21,31.93,15.43,30.18,12.28
4823,43.9,205.26,41.34,36.54,71.42,37.56,17.24,32.94,12.64
4824,39.53,173.36,40.16,35.31,66.93,34.72,14.92,31.4,11.97
4863,37.17,136.62,35.75,31.5,64.29,29.17,15.28,29.94,11.34
4873,38.7,164.78,39.69,35.08,66.3,36.42,15.51,30.89,11.22
4885,39.72,179.3,38.9,36.61,71.77,32.36,15.55,33.45,12.64
4891,35.55,144.76,36.42,32.68,68.74,30.67,14.57,32.15,10.94
4935,39.8,165.88,36.89,34.49,68.74,30.67,16.06,31.44,12.72
4945,38.7,170.94,37.99,36.1,73.86,32.05,15.51,35.81,11.42
4952,36.57,158.18,36.93,35.04,71.65,30.79,15.67,33.09,11.61
4954,38.03,173.8,37.6,34.06,70.79,30.91,15.91,32.66,12.13
4996,41.61,181.06,38.82,34.96,69.37,35.75,16.97,32.78,12.01
5013,40.2,172.92,38.7,33.7,66.77,36.5,16.42,31.36,12.52
5014,37.13,142.12,37.24,32.68,64.69,30.08,15.0,29.31,11.14
5015,40.67,186.78,39.49,36.34,68.35,33.58,15.87,32.23,12.52
5023,39.65,169.4,38.98,34.41,69.09,33.7,16.02,31.99,11.89
5027,40.71,187.44,40.47,35.47,70.51,35.91,16.69,31.95,11.54
