SUBJECT_NUMBER,Chest,Weight,Hip,Height,Waist,Inseam
152,44.41,175.34,40.59,65.59,34.84,28.61
157,35.63,109.34,36.54,60.16,26.46,25.5
244,37.83,125.84,37.72,61.69,26.61,27.07
245,38.15,163.9,39.72,72.28,29.92,33.69
252,33.35,115.94,38.62,60.87,27.48,26.87
262,33.82,120.56,36.1,60.0,25.79,27.11
267,36.61,177.32,41.26,72.28,30.2,35.57
272,37.72,137.5,37.91,64.02,30.24,28.25
273,35.43,118.8,36.77,60.98,27.01,27.03
274,30.55,106.7,34.8,64.25,23.54,28.65
325,37.72,132.66,36.38,65.43,27.28,30.65
326,34.09,118.36,36.69,63.82,26.54,28.25
328,31.85,113.96,35.2,64.88,24.37,29.91
329,36.02,133.98,38.19,64.29,27.64,29.79
330,36.85,128.7,37.05,64.8,26.38,28.17
336,37.83,165.0,41.42,67.99,30.63,29.91
337,41.73,186.56,45.0,64.41,34.33,28.37
341,38.27,135.08,38.03,64.02,30.83,29.04
344,34.45,127.16,38.15,61.73,25.51,27.86
346,34.17,139.7,39.25,63.66,29.29,29.75
347,33.94,125.62,38.27,61.14,27.8,27.54
348,31.61,109.56,35.55,60.43,25.79,26.44
349,33.94,119.46,33.94,65.12,25.75,29.87
352,38.07,143.0,40.55,65.2,27.8,29.55
354,32.36,97.46,33.11,59.76,23.74,26.87
355,38.23,144.1,38.54,64.65,30.98,28.8
356,35.67,148.28,38.66,66.22,29.72,29.2
357,35.79,140.36,38.82,66.93,28.35,31.4
358,35.28,121.44,39.13,59.72,29.84,25.93
359,42.2,177.54,44.33,64.76,38.15,31.48
361,34.72,134.2,39.25,66.26,27.72,30.14
362,40.51,148.94,39.45,65.47,30.08,29.79
363,34.45,121.66,36.54,66.18,28.15,30.97
367,34.61,107.14,34.29,60.67,26.85,25.26
371,39.09,132.66,37.83,64.06,29.21,29.39
372,40.87,162.14,41.38,65.16,33.15,28.69
436,31.97,119.46,36.34,63.78,25.24,27.82
437,39.17,134.2,38.03,59.25,33.5,26.8
438,39.72,180.62,43.5,70.67,33.19,31.24
439,34.09,150.26,38.74,71.18,28.19,34.28
440,37.76,141.9,38.94,65.2,30.91,29.67
443,39.45,152.68,40.43,65.24,32.72,29.16
444,35.79,127.16,38.07,62.83,28.9,29.47
445,31.42,99.88,34.17,60.94,25.0,27.58
446,35.79,137.5,40.31,62.99,31.14,28.65
447,32.76,119.68,34.88,65.94,24.96,31.36
449,34.17,131.56,39.25,63.78,27.4,28.88
456,35.08,144.54,39.76,62.8,31.02,29.31
458,36.18,132.0,38.23,63.58,27.4,28.06
464,38.03,172.92,40.98,63.9,32.44,28.25
466,38.94,169.18,43.58,64.92,33.35,29.0
467,39.33,167.2,41.61,67.17,34.53,32.5
469,35.0,131.12,37.32,63.39,28.11,29.94
470,36.06,129.8,38.35,62.95,29.33,29.28
471,33.35,140.36,39.69,68.74,27.09,31.48
473,37.01,136.62,37.87,63.46,27.76,30.57
474,31.93,110.22,35.75,62.95,26.3,29.08
500,34.57,133.98,37.17,64.96,29.06,29.71
502,40.0,168.08,44.72,65.28,34.96,29.31
503,33.15,130.9,37.36,61.3,27.52,28.92
504,35.59,132.66,39.45,63.58,30.12,29.51
505,39.09,152.9,41.46,64.29,31.34,29.59
507,34.06,134.86,38.5,62.6,28.58,28.69
508,38.54,142.12,39.29,62.32,32.05,27.58
509,34.41,129.58,38.43,62.13,27.76,28.96
510,30.83,100.1,34.02,62.6,24.41,27.35
517,34.06,113.08,34.84,62.8,26.81,28.96
522,33.54,111.98,34.61,60.75,26.06,29.35
523,32.83,118.58,35.94,61.77,26.18,28.45
526,34.53,109.34,34.37,57.09,28.03,24.87
527,34.45,136.4,38.07,67.83,26.61,31.28
1084,32.83,139.48,38.35,68.19,26.65,32.82
1103,36.81,124.74,34.69,64.84,26.69,28.65
1105,33.86,104.72,33.35,59.13,26.06,27.94
1107,38.54,139.7,38.43,65.67,28.86,32.5
1111,37.01,122.76,36.5,60.0,28.35,27.78
1112,33.27,116.6,34.72,64.29,28.15,31.48
1115,36.18,142.12,41.14,63.58,29.37,29.83
1121,39.06,146.52,38.62,62.95,31.14,27.82
1128,37.32,139.7,38.86,63.35,28.27,29.55
1129,36.81,149.82,39.92,69.02,28.82,31.36
1135,31.3,126.94,37.32,65.87,25.91,29.31
1160,39.69,163.68,38.19,67.72,32.48,32.07
1165,35.04,119.68,37.36,61.14,27.76,29.39
1243,41.18,150.04,39.25,62.8,31.65,27.31
1248,33.43,125.4,36.42,66.54,26.93,31.32
1253,34.06,109.12,35.08,59.06,27.91,25.3
1262,32.8,121.22,36.18,65.2,25.83,30.61
1265,35.83,143.22,39.29,65.04,28.23,30.54
1271,40.0,158.84,41.3,64.88,36.61,29.98
1953,36.34,143.88,38.74,67.05,28.46,32.74
2072,34.49,117.92,36.34,63.5,28.43,30.1
2088,37.28,156.86,41.57,64.13,30.59,29.04
2092,42.01,150.92,38.03,63.31,34.76,28.21
2093,34.69,139.7,38.43,64.92,27.76,28.69
2106,34.41,145.42,38.9,67.4,27.91,30.46
2109,40.71,182.6,43.86,66.38,36.5,28.84
2149,35.47,147.18,39.69,64.37,30.71,28.65
2156,34.76,121.66,35.71,62.95,27.13,29.12
2163,31.69,127.38,37.24,66.57,25.55,31.95
2171,37.24,135.08,38.03,62.52,28.98,28.33
2175,35.43,132.88,38.07,64.76,29.41,29.24
2177,34.53,132.0,38.78,67.6,29.25,30.3
2182,35.91,114.4,34.33,64.29,26.57,29.67
2185,35.28,135.08,37.87,62.44,31.18,28.41
2188,38.19,162.14,41.1,68.78,30.12,31.72
2190,41.18,170.72,42.56,63.66,35.75,29.0
2367,33.54,105.82,34.49,60.94,25.39,27.66
2371,34.49,126.5,35.2,65.24,27.56,29.83
2373,37.99,153.78,41.1,65.08,30.98,28.88
2375,30.2,102.52,33.46,65.12,25.08,29.63
2378,35.47,130.02,39.25,59.06,30.51,25.93
2379,35.12,134.42,38.19,63.11,27.95,27.94
2439,32.4,108.24,34.17,60.2,26.73,26.6
2946,34.09,126.94,35.91,65.71,25.63,31.83
3057,36.38,168.08,41.46,69.69,29.76,31.4
3067,34.84,121.0,35.31,63.98,26.02,28.41
3085,36.18,132.0,37.44,62.83,27.87,27.27
3098,33.9,104.72,35.87,58.74,26.06,25.89
3110,40.24,179.74,42.72,66.73,36.77,30.65
3117,33.66,127.16,38.19,65.63,25.63,29.2
3123,33.62,121.88,36.77,62.2,27.05,28.57
3133,35.63,131.56,36.97,63.94,30.12,29.91
3136,35.2,124.08,37.76,61.5,28.7,28.29
3138,34.96,126.06,36.77,60.39,28.07,27.86
3146,33.15,113.74,33.94,64.06,26.14,29.47
3153,35.71,132.66,39.33,60.71,29.49,27.23
3161,37.72,142.34,38.03,62.28,32.91,26.48
3162,35.98,110.66,34.41,59.61,28.82,28.06
3167,34.84,130.68,37.72,63.31,27.64,28.13
3170,35.43,145.42,39.09,65.63,29.06,30.97
3176,34.17,130.24,36.65,63.03,29.41,29.43
3177,34.76,113.52,36.18,60.39,26.57,26.05
3183,33.43,120.78,35.83,64.41,25.79,28.49
3195,31.38,100.1,33.35,62.4,24.61,27.23
3198,32.05,126.94,35.04,61.3,26.69,29.24
3199,37.28,155.76,39.37,65.47,31.38,29.43
3820,38.66,134.2,36.93,62.13,29.65,27.7
3821,34.96,130.68,36.89,65.94,26.97,29.79
3824,34.29,110.0,34.45,64.45,25.91,29.31
3848,33.11,104.94,34.25,61.73,25.91,27.74
3849,36.77,133.1,38.78,61.06,27.56,28.33
3856,33.66,106.26,33.23,58.46,24.49,26.28
3866,36.02,131.56,36.97,65.04,27.87,29.16
3870,38.5,165.88,40.24,66.73,32.17,30.34
3896,33.03,111.32,35.39,60.35,25.55,26.76
3898,31.3,103.84,34.13,60.91,24.06,27.19
3901,33.58,122.32,35.12,61.22,28.03,27.86
3907,39.92,170.94,40.35,70.35,31.26,32.43
3916,34.49,122.98,34.45,61.42,27.91,28.06
3920,37.6,134.2,37.44,64.21,28.27,27.11
3925,37.87,149.16,39.96,63.39,30.35,29.63
3926,38.82,152.9,39.29,62.87,32.4,27.78
3931,35.98,138.82,38.35,65.04,27.91,30.89
3933,38.39,134.86,37.17,63.23,29.92,28.53
3934,34.25,112.86,35.71,59.76,27.56,27.54
3935,36.77,154.66,41.5,62.56,32.68,29.08
3950,36.3,130.02,37.68,59.09,30.43,26.24
3952,36.77,142.78,41.65,62.17,31.02,29.55
3953,36.3,132.66,38.98,63.07,29.13,28.02
3954,33.94,128.92,36.1,62.68,28.7,28.92
3955,34.84,146.52,40.0,70.28,27.83,32.74
3958,35.63,120.12,35.87,63.62,27.6,28.76
3962,35.16,115.5,36.77,61.02,27.76,26.36
3970,37.87,143.0,38.07,61.42,30.87,26.99
3973,35.94,124.52,36.18,63.43,26.93,29.79
3988,32.52,116.38,34.53,63.78,25.0,27.94
3989,32.2,127.16,36.54,63.94,27.87,30.1
4000,34.37,121.88,36.3,63.9,26.14,28.53
4012,38.35,122.98,36.34,62.01,29.76,28.65
4016,34.37,133.32,36.73,67.09,26.61,30.3
4018,36.81,147.4,38.07,68.11,31.02,32.15
4044,32.44,114.4,34.96,61.38,26.97,29.51
4045,34.41,139.48,37.52,66.65,28.19,31.09
4054,36.26,117.04,35.59,62.09,28.35,27.27
4065,36.93,144.1,40.47,66.3,28.54,30.34
4074,37.72,154.0,40.79,68.43,30.24,31.09
4079,38.03,163.02,41.89,71.61,31.46,34.08
4083,37.68,147.4,39.41,65.24,28.39,28.33
4089,32.8,126.72,37.99,64.33,26.26,27.7
4092,37.17,141.68,38.66,66.73,28.62,31.72
4094,38.74,150.7,40.83,62.09,31.77,27.98
4111,36.5,128.04,37.52,65.98,27.17,29.67
4113,35.39,126.28,36.46,64.84,26.46,30.02
4114,38.54,148.94,38.7,63.39,30.04,29.2
4115,35.91,148.06,39.29,67.95,28.11,31.83
4116,34.72,135.3,38.78,64.57,27.83,29.2
4117,33.94,113.96,35.24,61.34,27.76,26.95
4118,40.94,148.72,40.12,62.64,34.53,28.13
4119,39.57,154.0,40.31,66.42,32.6,31.8
4120,32.52,129.14,37.52,63.31,28.07,28.17
4121,39.02,152.9,39.25,63.66,31.81,27.43
4123,38.23,138.6,38.15,63.54,29.37,30.69
4124,35.24,134.42,37.17,66.57,27.68,29.59
4125,38.58,139.92,38.78,65.55,29.06,29.51
4127,41.22,191.62,42.56,71.06,32.09,33.41
4128,33.94,135.08,37.05,65.98,27.24,29.71
4131,32.44,135.74,37.68,70.12,26.42,31.87
4132,32.56,108.68,35.63,59.33,25.51,27.27
4137,35.79,146.96,40.55,64.72,29.53,27.74
4142,34.57,133.76,38.5,63.78,27.24,29.75
4152,35.63,137.5,37.01,66.65,28.07,30.81
4155,32.52,100.54,33.39,61.34,24.92,29.0
4158,38.23,159.28,39.13,70.2,29.06,32.46
4162,32.99,121.22,35.47,63.35,26.22,29.24
4260,34.76,129.8,36.06,64.92,26.69,28.17
4570,31.5,116.16,34.92,64.09,25.87,29.67
4659,38.5,129.14,37.56,62.87,30.51,29.2
4661,34.72,129.8,37.09,64.57,29.02,28.57
4664,34.02,126.5,36.77,65.35,27.95,30.02
4668,39.25,153.78,40.51,62.87,31.93,29.04
4669,34.13,104.94,34.53,61.77,26.42,28.53
4670,34.57,122.1,35.43,65.63,27.01,30.1
4674,32.99,114.18,36.38,61.57,25.47,27.5
4681,33.31,108.68,34.37,60.43,25.75,26.13
4683,34.13,119.02,35.39,64.17,25.79,29.12
4684,36.89,135.52,38.15,64.96,28.86,28.84
4685,40.94,156.2,40.2,62.13,31.5,28.06
4687,36.18,122.98,37.68,63.78,27.87,27.74
4720,36.02,137.94,37.91,67.72,28.98,31.05
4723,32.32,117.7,37.09,65.0,25.79,29.47
4724,33.9,110.44,35.55,59.88,27.76,26.76
4725,35.79,137.28,39.17,64.53,27.09,29.31
5121,37.01,159.28,42.6,65.35,31.97,29.59
5122,34.37,118.36,35.98,61.69,26.38,26.6
5123,35.91,135.3,37.52,62.36,29.06,29.08
5125,35.51,133.54,39.25,60.55,29.49,28.33
5126,36.93,137.94,37.52,64.09,28.54,28.37
5127,35.39,130.9,37.13,61.89,28.82,29.16
5128,32.8,109.34,35.16,61.42,25.0,27.07
5130,39.06,176.22,42.99,67.8,33.23,31.76
5134,38.7,159.94,42.17,63.94,32.2,27.94
5174,38.07,144.1,37.72,66.73,29.72,30.69
5191,34.57,123.86,36.57,62.6,28.11,28.49
5236,37.28,147.4,38.5,64.29,29.61,28.41
5244,37.56,145.2,39.57,63.19,30.04,28.09
5247,37.2,138.16,38.11,63.94,29.13,28.65
5254,36.65,130.24,37.64,62.13,28.58,27.27
5271,35.2,138.82,37.28,67.24,27.95,32.39
5275,33.58,117.26,36.22,62.17,25.51,28.53
5276,37.91,127.16,36.14,57.83,32.52,25.38
5280,37.87,139.7,39.8,60.79,29.53,26.64
5286,34.37,130.9,35.35,67.2,26.54,31.83
5310,39.69,162.8,42.01,62.64,29.69,27.5
5311,34.8,127.6,36.89,67.52,25.16,32.54
5331,36.69,161.48,42.24,69.09,30.43,31.99
5343,32.17,114.18,36.69,64.45,23.98,29.75
5349,35.35,126.28,34.96,63.78,26.54,29.43
5361,38.62,155.32,40.24,65.51,32.44,29.39
5367,36.65,133.76,36.81,62.8,27.52,27.7
5371,37.72,168.52,41.1,67.01,31.46,31.48
5381,36.26,143.88,38.74,62.72,29.25,28.61
5404,35.79,144.32,40.35,66.57,28.58,30.77
5497,42.52,182.82,46.06,64.37,35.51,29.83
5596,34.25,155.32,40.28,66.02,29.02,30.14
5597,35.59,136.4,41.26,63.7,30.31,28.72
5598,38.11,133.54,37.64,62.8,29.37,28.33
5599,32.87,133.1,37.32,64.37,27.4,28.8
5608,40.51,163.9,40.28,62.83,33.03,27.78
5610,42.05,183.7,42.91,66.69,34.8,29.63
5614,38.78,163.02,42.01,66.14,31.22,31.17
5615,41.14,154.22,40.39,62.48,32.4,27.82
5617,36.22,154.22,39.57,68.54,28.54,32.31
5618,35.2,146.52,40.2,65.24,27.95,28.21
5619,38.94,146.74,39.29,61.42,30.71,27.82
5620,35.63,128.26,38.78,62.64,28.9,30.14
5669,37.68,154.0,40.71,63.03,29.96,25.61
5686,41.26,158.84,39.29,64.37,32.83,28.21
5688,33.43,116.6,34.45,65.79,26.73,30.26
5757,36.54,130.9,35.63,61.65,28.46,28.45
5873,29.61,112.42,34.53,67.05,25.75,31.28
5898,35.59,141.46,39.13,61.5,29.29,27.62
5902,40.63,157.52,38.78,64.25,32.4,28.96
5906,39.09,151.14,41.42,62.99,30.91,29.12
5919,37.68,139.04,36.5,63.11,29.57,27.58
5968,36.14,134.2,36.61,65.04,28.43,29.51
5972,35.04,130.9,37.2,68.03,26.61,32.74
5991,42.83,173.36,40.94,64.21,35.51,30.1
5996,34.25,115.5,34.8,63.23,28.03,29.08
5997,36.34,155.76,38.27,68.54,29.06,32.78
6002,34.53,131.56,39.02,65.55,26.38,29.94
6004,34.8,123.2,37.52,62.13,26.73,29.94
6005,39.09,162.36,41.77,66.46,30.08,30.97
6011,36.46,134.86,37.17,66.3,27.13,31.68
6037,35.91,142.56,39.29,64.57,29.06,29.79
6048,36.93,141.68,38.94,63.07,30.24,30.69
6060,37.72,136.84,39.76,61.1,30.04,28.17
6061,34.45,102.3,34.53,58.78,25.87,27.23
6068,39.88,146.08,40.04,62.87,27.8,29.12
6070,33.27,121.0,37.87,62.2,25.75,28.33
6072,39.41,183.04,44.17,69.45,31.18,33.29
6075,41.3,148.72,39.13,62.91,31.65,27.82
6081,38.35,146.74,37.72,67.36,28.62,32.62
6085,33.58,124.52,36.34,64.84,25.63,31.44
6086,37.32,129.14,36.77,60.67,31.06,27.07
6091,39.06,144.54,39.41,60.91,29.96,27.07
6092,37.76,158.62,40.75,67.68,30.08,30.73
6094,34.09,128.7,38.43,60.79,27.99,26.4
6099,34.41,107.14,32.95,61.97,25.47,29.91
6105,46.3,191.18,43.86,65.12,38.86,30.5
6108,35.24,146.08,40.35,62.01,29.21,26.95
6109,35.16,111.76,35.94,61.65,26.3,26.8
6111,32.48,110.44,33.98,59.88,26.61,28.25
6116,35.75,144.98,37.36,67.8,28.7,32.15
6122,36.89,161.04,40.63,65.28,30.12,30.5
6125,37.6,139.7,38.9,58.54,29.84,25.73
6128,34.33,120.12,35.43,62.05,27.28,29.0
6148,36.46,147.4,39.25,68.74,27.17,31.72
6157,39.49,158.18,41.57,62.52,34.41,26.36
6158,41.14,152.9,38.46,64.84,32.28,29.71
6159,34.25,116.82,35.63,62.13,25.87,29.16
6162,36.5,129.14,35.94,66.54,26.54,31.72
6165,39.8,154.88,40.2,65.28,32.87,28.96
6168,35.0,121.44,35.83,60.24,29.25,29.12
6169,37.52,138.16,38.66,62.01,32.83,26.87
6170,40.75,188.1,43.27,67.48,32.95,30.69
6248,35.91,132.44,37.56,63.98,27.95,28.49
6249,34.8,131.34,37.95,62.95,28.7,28.06
6251,32.64,128.26,36.85,66.81,26.18,30.57
6255,38.19,166.32,40.08,69.76,31.97,32.35
6273,36.06,133.1,39.65,61.54,27.6,27.7
6343,37.17,113.3,34.76,57.24,26.69,24.51
6347,36.57,139.7,37.83,65.79,29.72,31.32
6351,32.8,131.56,37.52,67.01,25.31,31.6
6352,38.07,144.32,38.62,65.94,29.41,29.51
6356,35.83,136.18,37.64,65.39,26.85,31.36
6357,34.09,119.9,35.59,62.13,25.16,26.68
6358,35.28,153.34,41.93,66.26,29.45,30.65
6359,37.56,146.96,38.31,63.31,28.86,28.84
6360,37.95,141.02,39.09,63.98,30.75,28.41
6361,36.93,134.64,37.17,68.39,26.3,31.4
6362,35.28,125.62,34.96,69.65,25.24,31.17
6452,36.81,143.0,38.35,66.38,28.5,30.14
6465,35.16,116.38,35.2,62.6,25.91,28.41
6477,33.94,104.28,33.98,60.63,25.63,27.07
6479,34.84,132.22,35.39,65.43,27.28,30.3
6543,33.27,134.2,37.28,63.94,26.38,28.06
6544,40.63,174.46,42.01,67.01,32.68,29.91
6545,36.34,142.12,38.19,64.02,29.72,30.02
6546,39.45,156.64,40.43,67.13,30.24,30.81
6547,36.34,132.44,38.35,64.13,28.94,27.86
6548,39.17,169.4,39.76,66.14,28.86,30.77
6560,35.63,128.7,36.97,63.39,29.25,30.06
6585,33.78,133.98,38.5,63.86,28.31,29.0
6586,34.65,132.88,37.8,64.57,29.92,28.84
6677,32.91,124.08,37.2,62.68,26.69,28.72
6692,34.49,139.26,37.91,64.61,27.4,28.61
6721,33.39,112.42,33.74,64.53,26.57,29.87
6786,37.52,137.06,38.9,63.43,30.83,29.83
6788,32.83,102.74,33.15,61.73,24.45,28.76
6789,34.76,129.8,37.91,63.23,29.65,30.06
6792,37.6,152.24,40.71,65.43,29.45,30.57
6793,35.16,123.86,35.79,62.68,26.57,28.65
6797,37.6,140.8,39.13,62.95,29.61,30.06
6800,37.99,142.12,40.35,66.18,31.22,30.42
6802,31.42,103.84,34.41,59.76,26.85,27.19
6804,40.59,161.48,40.71,67.17,31.1,31.68
6807,35.91,139.7,37.44,70.39,26.73,31.48
6819,38.03,144.1,38.9,62.76,29.69,28.96
6820,36.73,123.86,35.47,62.2,26.73,27.74
6822,38.94,195.14,42.24,68.43,32.83,31.87
6823,34.49,123.2,36.42,60.67,28.15,26.8
6825,36.93,155.1,40.08,65.63,28.31,30.46
6930,36.46,140.58,38.86,62.05,28.94,29.24
6931,35.43,135.3,38.7,62.8,28.07,27.74
6933,33.62,132.0,38.03,66.34,27.2,32.5
6934,36.3,120.12,37.72,59.13,28.74,26.05
6936,37.32,158.18,40.71,65.75,30.47,28.92
6937,32.44,126.5,34.72,67.13,27.13,33.61
6938,37.28,132.44,36.18,58.5,30.2,25.69
6939,35.39,150.92,39.57,67.32,30.0,33.02
6940,35.51,133.76,38.78,61.65,28.7,25.61
6941,37.83,124.74,37.52,59.92,28.54,27.74
6943,33.15,115.5,34.57,65.08,26.65,28.69
6944,35.98,144.54,37.8,68.15,28.9,31.36
6946,35.98,147.18,39.65,64.17,30.28,26.64
6947,35.91,132.0,36.57,62.64,30.04,28.57
6948,34.33,122.76,36.81,61.89,29.33,27.82
6949,36.26,140.36,38.66,61.81,28.35,26.99
7006,37.76,137.5,37.64,62.6,30.83,29.91
7040,35.28,126.94,36.42,62.09,26.97,29.08
7043,32.91,104.5,33.74,61.34,25.2,29.12
7044,40.0,137.72,38.39,60.79,30.16,29.04
7047,37.72,132.44,37.8,61.61,29.29,27.39
7049,39.72,137.06,37.87,62.36,31.22,29.55
7050,35.75,148.5,39.53,68.43,27.52,31.91
7052,33.54,117.04,34.76,64.17,26.57,30.73
7054,34.72,110.88,34.96,60.67,27.24,27.86
7055,38.15,137.06,37.01,65.47,28.78,30.54
7056,38.19,148.28,41.06,62.64,30.83,28.72
7058,39.41,142.34,38.86,62.95,30.63,28.61
7059,33.03,122.76,36.97,66.34,26.46,28.45
7065,36.54,127.6,37.09,63.11,27.6,28.21
7066,35.67,113.96,35.94,60.83,27.2,28.13
7146,32.36,113.3,34.96,62.28,25.39,28.65
7153,33.86,147.62,40.59,65.2,28.9,30.97
7154,32.91,108.24,33.58,63.23,25.87,28.41
7155,33.7,121.44,36.02,62.68,26.65,27.43
7177,35.24,133.98,36.18,67.24,26.42,31.2
7228,36.26,137.94,38.9,62.68,29.37,30.54
7231,34.06,147.18,37.28,68.98,28.39,32.66
7232,34.65,139.7,38.66,65.08,26.73,31.01
7240,36.34,135.52,36.5,64.61,29.13,31.8
7241,33.19,116.38,36.1,60.63,25.12,27.15
7251,41.69,152.9,42.52,59.76,32.99,25.97
7262,35.87,132.0,37.01,64.13,27.76,30.26
7263,34.57,128.04,37.2,68.11,26.85,33.02
7264,33.5,128.26,37.83,62.05,27.56,28.84
7266,41.61,166.54,40.67,65.35,34.29,28.84
7286,35.83,145.86,38.15,65.47,27.01,30.06
7342,33.86,124.74,38.31,63.74,26.57,28.72
7347,40.08,160.82,40.04,62.99,33.07,27.7
7350,35.75,142.56,42.09,64.57,28.66,29.2
7373,35.24,127.82,36.77,62.13,29.41,27.23
7374,39.06,182.16,44.33,68.98,29.57,30.22
7378,38.74,155.32,41.54,63.11,32.32,27.31
7395,32.64,127.6,36.34,67.44,25.47,31.48
7400,35.67,133.1,40.08,65.35,27.64,29.35
7448,33.46,123.42,35.79,64.25,27.24,30.1
7534,35.43,131.34,37.05,61.61,28.27,27.94
7535,37.52,134.86,36.97,64.09,29.65,29.59
7537,34.61,134.2,40.28,67.95,26.26,29.12
7539,34.53,125.4,36.38,63.39,27.72,30.57
7540,35.24,132.0,38.43,62.36,29.21,27.74
7541,38.46,150.7,40.87,63.23,30.79,28.76
7553,33.5,127.6,36.34,64.09,27.13,30.3
7554,35.28,132.88,38.27,61.85,28.5,29.63
7555,33.98,128.48,37.28,66.57,27.72,30.61
7556,38.27,141.24,38.35,63.35,31.02,29.31
7557,34.29,152.02,41.93,66.14,27.83,29.75
7558,33.62,129.36,35.94,64.02,27.24,30.65
7561,33.35,116.6,35.2,60.31,25.51,26.64
7596,37.36,157.08,40.08,64.92,28.31,30.77
7597,32.17,115.72,35.98,65.43,25.12,28.25
7752,32.52,112.86,34.09,64.49,26.22,29.0
7753,34.02,133.98,36.14,63.94,27.28,29.94
7757,36.22,174.46,44.02,65.55,30.35,29.39
7758,35.16,148.94,39.17,66.77,28.35,32.23
7759,34.72,120.56,37.91,61.65,27.6,28.13
7777,35.67,126.5,36.1,62.13,28.94,28.09
7778,37.83,149.16,40.28,65.87,31.57,29.51
7779,40.28,152.9,40.39,64.09,33.74,27.74
7780,31.46,100.98,34.49,60.04,24.61,26.91
7781,36.89,131.78,37.2,64.25,28.19,30.73
7782,35.87,150.48,37.56,67.6,28.43,33.21
7784,35.12,143.44,40.12,65.31,27.2,29.98
7786,34.92,145.64,38.82,67.05,29.09,30.1
7788,34.92,125.62,35.35,64.02,26.69,29.75
7789,32.52,121.66,36.14,66.14,25.47,32.46
7790,33.46,124.3,37.91,64.02,26.77,29.63
7792,33.19,128.92,39.06,62.91,27.17,27.66
7793,36.1,148.5,39.41,66.1,28.5,32.11
7794,37.72,143.44,38.74,65.87,27.05,29.91
7796,34.88,137.28,40.55,62.56,29.65,28.33
7797,32.48,120.56,36.57,63.31,26.3,28.92
7800,40.28,154.0,38.7,63.27,31.69,27.35
7801,35.47,134.2,38.39,62.87,26.3,27.86
7802,35.47,132.44,37.64,67.87,26.38,30.93
7803,33.62,118.8,36.14,63.9,27.13,29.28
7804,39.25,147.4,39.69,62.2,29.29,27.78
7805,34.06,124.3,37.24,60.79,28.23,27.98
7806,35.83,141.24,39.13,70.31,26.89,33.65
7807,40.24,173.36,44.17,61.54,32.36,27.74
7814,35.28,139.48,37.87,64.45,29.8,29.16
7815,34.72,157.74,41.42,66.89,27.83,30.65
7818,34.17,121.22,35.39,64.88,26.57,30.69
7819,36.97,154.44,39.84,66.22,30.16,29.91
7820,35.28,138.38,39.65,63.43,28.35,28.92
7828,36.26,143.66,38.78,64.96,30.16,28.72
7831,33.54,132.88,37.6,65.63,26.34,29.71
7833,33.86,117.26,35.67,62.13,25.98,29.55
7873,34.84,124.96,37.4,61.93,27.87,27.23
7874,38.74,180.4,42.2,68.66,31.61,32.23
7904,36.1,130.9,36.77,64.88,27.87,31.52
7905,34.45,120.34,36.54,63.11,26.34,28.84
7906,36.77,145.2,40.75,64.69,29.8,29.12
7907,38.27,129.36,36.73,63.07,28.62,30.3
7909,35.24,130.9,38.03,65.16,26.5,28.61
7910,40.75,160.38,41.26,65.59,36.22,29.35
7913,34.53,124.96,37.28,63.82,27.72,28.72
7914,38.66,146.96,38.86,64.09,30.79,29.83
7917,36.18,134.2,37.09,64.69,26.97,29.91
7927,32.83,110.88,35.43,60.0,27.17,26.99
7930,35.35,129.8,36.22,64.84,28.82,30.81
7931,32.01,117.48,33.54,64.8,25.83,30.22
7932,34.84,124.96,37.09,63.5,26.69,30.22
7935,36.57,131.12,36.54,64.49,27.2,28.8
7941,35.63,132.44,38.15,63.03,28.43,28.02
7963,33.03,144.76,40.63,62.87,27.64,30.18
7964,34.65,143.0,39.21,62.32,27.87,28.49
7966,40.67,173.8,40.67,66.73,31.22,30.93
7969,41.34,156.64,38.27,61.46,34.88,25.85
7977,37.44,140.14,38.23,62.32,29.37,29.39
7985,36.3,136.4,38.39,64.13,29.61,28.88
7986,33.78,132.0,37.52,62.52,27.8,27.78
7988,34.72,116.82,36.85,59.65,27.2,26.48
8010,35.75,138.6,38.39,64.25,28.7,31.13
8011,32.95,120.34,35.67,60.71,27.36,28.06
8012,35.0,140.36,37.48,64.84,28.39,30.3
8014,39.25,128.7,38.9,56.81,31.46,25.42
8015,37.4,136.18,37.95,62.05,29.17,27.23
8017,39.84,141.68,37.44,65.75,31.06,30.69
8019,35.91,145.42,38.46,64.84,28.43,31.56
8020,35.59,148.28,40.98,66.14,29.88,29.94
8021,37.87,151.8,39.65,67.13,29.41,29.87
8027,33.5,124.52,36.93,62.83,25.79,28.96
8028,36.18,144.54,39.84,65.04,29.88,29.51
8035,36.93,142.56,39.33,64.09,29.17,29.2
8040,35.16,126.28,37.05,64.29,26.73,28.21
8042,36.69,116.16,35.24,61.93,25.87,27.19
8044,32.83,104.94,33.82,60.83,25.04,27.43
8045,35.31,139.04,36.61,68.31,27.01,32.54
8047,33.5,125.62,38.23,65.43,25.94,30.5
8048,38.58,152.9,40.63,64.45,30.43,27.98
8049,33.23,115.72,34.21,65.51,26.22,30.34
8050,34.49,126.28,37.6,64.53,26.5,29.55
8078,37.95,148.06,40.47,65.63,29.33,28.84
8083,39.65,163.68,42.28,66.22,32.01,30.34
8103,35.16,134.42,38.39,63.46,27.05,29.47
